45,40,26
44,39,25
42,38,26
33,34,26
32,35,26
40,31,32
39,29,35
37,25,38
42,27,38
42,27,39
41,28,33
40,29,30
41,32,31
44,31,33
45,32,31
43,32,30
53,31,32
51,32,34
46,31,31
44,29,29
50,28,31
44,29,28
57,29,32
61,25,35
46,26,25
48,27,29
52,29,29
42,25,16
45,25,15
52,29,15
67,25,1
61,26,5
57,30,-5
67,28,-9
57,27,-3
59,25,1
60,24,2
53,24,0
55,23,-4
62,23,-3
56,25,-9
55,27,-10
59,24,-9
53,17,-6
65,29,-1
66,19,-1
58,22,-3
58,22,-7
59,21,-9
56,26,-11
62,26,-11
73,24,-5
48,25,-14
52,26,-10
54,26,-8
55,26,-8
56,26,-8
56,26,-8
55,26,-7
58,26,-8
58,27,-7
57,26,-6
56,26,-6
58,26,-6
56,26,-5
57,26,-4
56,27,-6
56,26,-6
54,27,-6
57,26,-5
56,26,-6
55,27,-7
56,27,-7
58,26,-6
58,25,-4
56,26,-4
56,26,-6
57,26,-6
56,26,-7
57,26,-7
57,26,-7
56,26,-7
57,26,-6
57,26,-7
57,26,-7
56,26,-7
56,26,-8
56,26,-7
58,25,-7
58,26,-6
57,26,-7
57,26,-7
57,26,-6
56,26,-7
57,25,-7
56,26,-8
57,25,-4
53,26,-6
58,26,-9
60,25,-7
55,26,-6
54,25,-7
56,26,-8
58,25,-5
58,25,-5
57,25,-7
56,26,-7
58,25,-7
57,26,-7
57,26,-6
55,26,-7
56,26,-6
58,26,-6
59,25,-6
59,26,-6
63,26,-6
62,27,-7
67,28,5
56,28,2
48,28,-8
65,27,11
58,23,13
49,27,2
59,28,0
53,29,1
54,28,6
56,29,3
54,29,3
56,29,7
55,29,1
55,29,5
56,29,5
55,29,4
56,30,4
56,29,5
54,28,5
57,28,8
57,28,8
50,27,8
60,28,16
57,27,11
52,27,8
56,28,9
57,28,10
53,28,8
55,27,9
55,27,11
55,28,9
54,27,9
56,27,14
55,27,14
55,28,9
55,28,9
56,28,10
56,28,10
56,28,10
54,28,11
54,28,11
55,28,12
55,28,10
56,28,10
55,28,11
55,28,10
55,28,11
55,28,11
55,28,11
55,28,11
55,28,11
54,28,11
54,28,11
55,28,11
55,28,11
55,28,11
55,28,11
54,28,11
55,28,11
55,28,11
55,28,11
55,28,11
55,28,11
55,28,10
55,28,11
55,28,11
55,27,12
55,27,12
55,28,11
55,28,11
55,28,11
55,28,11
54,28,11
55,28,11
55,28,12
55,28,12
55,28,11
55,28,11
55,28,11
55,28,12
54,28,12
55,28,12
54,28,12
55,28,12
55,28,12
55,28,12
55,28,12
55,28,12
55,28,12
54,28,12
55,28,12
54,28,12
55,28,12
54,27,12
55,28,12
55,28,12
55,28,12
55,28,12
54,28,12
55,28,12
54,28,12
54,28,12
54,28,13
55,27,13
56,28,13
54,28,12
55,27,13
55,28,13
55,27,12
55,28,12
54,28,12
55,28,13
54,27,13
54,28,13
54,28,12
55,28,13
55,27,12
55,28,12
54,27,13
55,27,13
54,28,13
54,28,12
54,28,13
54,27,13
54,27,13
55,28,13
55,27,13
55,28,12
54,27,12
54,27,13
54,27,13
54,27,13
55,28,12
55,28,12
55,27,13
55,28,12
55,27,12
55,27,13
55,27,13
54,27,12
54,28,12
55,27,13
55,27,13
55,27,13
55,27,12
55,27,13
55,27,12
55,27,12
55,27,12
55,27,13
55,27,13
55,27,12
54,27,11
53,27,11
56,27,13
55,27,13
55,26,12
57,27,12
56,27,12
55,27,12
55,27,12
55,27,12
55,27,12
55,27,12
56,27,12
56,27,11
56,27,12
56,27,11
56,27,12
54,26,12
54,27,13
55,27,11
55,27,11
56,27,11
55,27,11
56,27,11
55,27,11
55,27,11
55,27,11
55,27,11
55,27,11
55,27,11
55,27,11
56,27,11
55,27,11
55,27,11
55,27,11
55,27,11
55,27,11
56,27,11
55,27,11
56,27,11
55,27,12
56,27,11
55,27,11
55,26,11
55,27,11
55,27,11
55,27,11
55,27,11
55,27,11
55,27,11
55,27,11
56,27,11
55,27,11
55,27,11
55,27,11
55,27,11
55,27,11
55,27,11
56,27,11
55,27,11
55,27,11
55,27,11
56,27,12
55,27,11
55,27,11
55,27,11
56,27,11
56,27,12
57,27,14
61,28,13
75,27,3
73,27,36
66,24,34
26,25,28
13,21,42
12,25,44
6,27,49
1,25,52
-4,27,55
-4,28,55
-2,26,55
-1,26,57
-2,27,57
2,26,59
0,25,59
4,26,53
2,28,60
2,27,64
1,26,55
0,28,55
3,28,58
3,28,55
2,29,54
1,29,57
2,29,57
3,29,56
5,29,56
8,30,56
7,30,55
7,30,54
5,30,55
5,30,55
3,30,56
3,29,56
3,29,56
3,29,56
4,30,55
4,30,56
5,30,55
5,30,54
4,31,54
6,32,55
6,30,56
5,30,54
5,30,55
4,31,56
4,30,55
5,30,55
4,30,55
5,30,55
5,30,55
5,30,55
5,30,55
6,30,55
5,30,55
6,30,55
6,30,55
5,30,55
6,30,55
7,30,56
6,30,55
5,29,56
6,29,56
5,29,55
6,30,55
6,30,55
7,29,55
6,30,55
6,30,55
7,29,56
6,29,56
6,29,55
7,29,55
7,29,55
7,29,55
7,29,55
7,29,55
6,29,55
7,29,56
8,29,55
8,29,55
8,29,56
8,29,55
7,29,56
7,29,55
7,29,55
8,29,55
8,29,55
8,29,55
8,29,55
8,29,56
8,29,55
8,29,55
7,29,55
8,29,54
9,29,55
9,29,55
9,29,55
8,29,55
8,28,56
8,29,56
9,29,55
9,29,55
9,28,55
9,29,55
9,28,55
9,28,55
8,28,56
8,28,56
8,28,55
9,28,56
7,28,56
7,28,56
13,28,55
10,28,55
9,28,56
9,28,55
8,28,55
9,28,56
10,28,56
10,28,55
9,28,56
9,28,56
8,27,56
8,27,56
9,28,56
9,27,56
9,27,56
9,27,56
9,27,56
9,27,55
9,28,56
9,27,56
9,27,56
9,27,56
9,27,56
9,27,56
9,27,56
9,27,56
9,27,56
9,27,56
9,27,56
10,27,56
9,27,56
9,27,57
9,27,56
9,27,56
10,27,56
9,27,56
9,27,56
10,27,56
9,27,56
9,27,56
10,27,56
10,27,56
9,27,56
10,27,56
9,27,56
10,27,56
9,27,56
10,27,56
9,27,56
9,27,56
11,27,56
12,27,55
10,27,56
10,27,57
10,27,56
11,27,55
10,27,56
10,27,56
10,27,56
11,27,56
10,27,56
10,27,56
10,27,56
11,27,56
10,27,56
10,27,56
10,27,56
10,27,56
10,27,56
10,27,56
11,27,56
10,27,56
10,27,56
10,27,56
10,27,56
10,27,56
10,26,56
10,27,56
10,27,57
10,27,56
10,27,56
10,27,56
10,27,56
10,26,56
10,27,56
10,27,56
10,26,56
10,27,56
10,27,56
10,27,56
10,27,56
10,27,56
10,27,56
10,27,56
10,27,57
10,27,56
10,26,55
10,27,55
9,27,57
11,27,57
10,27,54
9,28,56
11,28,57
11,28,54
11,28,54
11,28,56
11,28,55
9,28,55
11,29,55
14,29,54
9,29,55
10,30,56
9,29,53
9,31,51
4,29,52
-1,34,46
3,33,49
12,29,57
17,25,57
24,23,60
30,21,64
27,21,63
24,21,61
22,21,59
13,27,50
5,25,55
5,32,52
8,30,58
10,22,61
9,18,54
7,17,51
3,16,53
-1,16,52
-2,15,51
6,14,56
6,13,60
3,15,61
6,17,79
12,17,82
13,10,67
7,10,58
5,13,55
13,23,56
14,22,58
14,15,57
13,17,57
12,16,60
10,15,61
10,14,61
9,14,62
9,15,61
8,14,62
7,15,61
8,15,60
8,16,59
9,16,59
10,16,59
11,16,59
10,16,59
10,16,59
9,16,60
9,16,60
9,16,60
10,16,60
9,16,60
9,16,60
9,16,60
9,15,60
9,16,61
9,16,61
9,16,60
10,16,60
10,16,60
9,17,59
8,17,59
8,17,59
9,17,59
10,17,59
10,17,60
10,17,60
10,16,60
9,16,60
9,16,60
9,16,60
9,17,60
9,17,60
9,17,59
9,17,59
9,17,59
10,17,59
10,17,59
10,17,60
10,17,60
9,16,60
9,16,60
9,16,60
9,16,60
10,16,60
9,17,59
9,17,59
9,17,60
9,17,59
10,17,60
10,17,60
10,17,60
10,17,60
9,17,60
10,17,60
10,17,60
10,17,60
9,17,60
9,17,60
9,17,60
9,17,60
9,17,59
10,17,60
9,17,59
10,16,60
10,16,60
9,16,60
9,16,60
10,16,60
9,17,60
9,17,59
9,17,59
10,16,59
10,17,60
10,16,60
10,16,60
9,16,60
9,16,60
9,16,60
9,16,60
10,16,60
10,16,60
10,16,60
10,16,60
10,16,60
10,16,60
10,16,60
10,16,60
10,16,60
10,16,60
10,16,60
9,16,60
10,16,60
10,16,60
10,16,60
10,16,60
10,16,60
10,16,60
9,16,60
10,16,60
9,16,60
9,17,60
9,17,60
9,16,60
10,17,60
10,16,60
9,16,60
10,17,60
9,17,60
9,17,60
9,17,60
9,17,60
9,17,60
10,17,60
10,17,60
10,17,60
9,16,60
9,16,60
9,17,60
9,17,60
9,16,60
10,17,60
9,16,60
9,17,60
9,17,60
9,17,60
9,17,61
9,17,60
10,17,60
9,17,59
9,18,59
9,18,59
9,19,58
9,18,58
9,18,58
8,18,58
9,17,59
9,17,60
9,15,60
9,16,61
10,15,62
7,15,60
7,16,60
7,16,60
7,16,59
9,16,60
10,16,61
13,16,61
14,17,59
14,17,61
17,17,61
18,18,62
24,22,63
26,23,62
25,24,59
14,26,51
17,28,48
20,29,38
23,26,36
36,25,37
37,26,37
36,25,36
26,21,36
29,21,31
64,25,29
50,25,26
48,26,26
51,27,31
52,26,31
55,26,27
55,26,24
54,25,24
54,24,26
52,22,27
52,23,27
53,23,28
49,23,27
52,22,26
54,23,26
51,25,25
53,33,24
54,29,26
54,21,25
53,21,25
53,23,28
51,22,28
52,23,25
52,24,26
53,21,27
59,24,26
57,24,23
51,28,20
56,27,20
59,28,20
51,27,22
42,29,21
54,29,12
57,28,9
65,29,10
49,29,7
36,28,2
64,32,12
53,32,10
46,32,7
61,36,1
58,33,5
53,36,5
55,36,1
46,35,-7
56,36,-10
57,38,-11
47,36,-9
42,39,-15
51,42,-21
40,39,-11
46,44,-6
44,45,-6
44,48,0
38,50,-6
36,53,-2
34,54,-2
32,55,-9
28,54,-7
29,54,-7
27,55,-9
24,56,-10
27,58,-6
26,58,-5
21,59,-7
20,60,-10
19,61,-8
18,60,-5
20,60,-5
20,61,-4
21,60,-4
23,61,-7
20,60,-4
20,60,-2
23,61,-1
23,61,0
20,61,-3
21,60,-3
25,59,-4
24,59,-2
23,60,-2
24,58,-3
24,59,-4
22,59,-3
22,59,-3
22,59,-3
21,59,-2
21,60,-2
22,61,-2
22,61,-2
23,62,-2
24,61,-2
24,61,-3
23,60,-4
23,59,-3
23,59,-3
22,59,-3
22,60,-3
21,61,-4
22,61,-3
22,60,-3
23,61,-4
23,61,-5
23,60,-4
24,61,-6
24,60,-6
24,60,-6
24,61,-6
25,60,-6
25,60,-7
24,60,-7
25,61,-8
26,60,-7
27,59,-5
27,59,-5
26,59,-6
24,58,-5
24,58,-4
25,59,-4
25,60,-4
25,60,-4
24,60,-3
23,60,-3
24,60,-3
24,60,-4
24,59,-3
24,59,-4
24,59,-5
24,58,-3
24,59,-3
24,60,-4
25,60,-4
25,60,-4
25,60,-4
25,60,-4
25,60,-4
25,60,-4
24,60,-4
25,60,-4
25,60,-3
25,60,-3
25,60,-3
24,60,-3
24,59,-3
24,59,-3
24,59,-2
24,59,-3
24,60,-3
24,59,-2
24,59,-2
24,59,-2
24,59,-2
24,59,-1
24,59,-1
24,61,-2
24,61,-2
25,60,-1
26,59,-2
26,59,-3
26,58,-3
25,59,-3
25,59,-3
24,60,-3
24,60,-3
24,61,-2
24,61,-3
25,61,-3
26,60,-3
25,59,-3
26,58,-1
26,59,-1
25,58,0
24,58,0
23,59,0
23,60,0
24,59,0
23,59,0
24,59,0
23,59,0
24,60,-1
24,60,-1
24,60,-1
25,60,-2
24,60,-2
24,59,-2
25,59,-2
25,59,-2
26,59,-2
26,59,-2
27,59,-2
27,59,-2
27,59,-2
26,59,-2
26,59,-1
25,60,-1
25,60,-1
25,60,-1
24,60,-1
25,59,-1
24,58,-1
25,58,-2
25,58,-2
26,58,-2
26,58,-2
27,59,-3
27,59,-3
28,59,-3
28,59,-3
28,58,-4
28,58,-3
28,58,-4
28,57,-3
28,58,-3
27,59,-3
27,59,-3
27,59,-3
26,59,-3
26,59,-3
26,59,-4
26,59,-4
26,59,-5
27,58,-5
27,58,-5
27,58,-4
27,58,-3
26,59,-3
26,59,-2
26,59,-1
26,59,-1
26,59,-1
26,58,-1
26,58,-2
26,58,-1
27,57,-2
27,58,-2
27,58,-2
27,58,-2
27,59,-3
27,58,-3
28,59,-2
27,59,-3
28,59,-3
27,59,-2
28,58,-2
28,58,-3
28,58,-3
28,57,-2
28,57,-2
28,58,-3
27,58,-3
28,58,-3
28,58,-3
28,58,-3
28,58,-3
28,58,-3
27,58,-3
27,58,-3
27,58,-3
28,58,-3
28,58,-3
28,58,-3
28,58,-2
28,58,-2
28,58,-3
28,59,-3
28,58,-3
28,58,-3
28,58,-4
28,58,-4
28,58,-3
28,58,-4
28,58,-3
28,58,-3
28,58,-4
29,58,-4
29,58,-3
29,58,-4
29,58,-3
28,58,-3
29,58,-3
28,58,-3
28,58,-3
28,57,-3
28,57,-3
28,57,-2
28,57,-3
28,57,-3
28,57,-2
29,57,-2
29,57,-3
29,57,-3
29,57,-3
29,58,-3
29,58,-3
29,58,-3
29,57,-3
29,57,-4
29,57,-4
29,57,-4
29,57,-3
29,57,-3
29,57,-2
29,57,-2
29,57,-2
29,57,-2
29,57,-2
28,57,-2
28,57,-2
29,57,-3
29,57,-3
29,57,-4
29,58,-4
29,57,-4
29,57,-3
29,57,-4
29,57,-4
29,57,-4
29,57,-4
29,57,-5
29,57,-5
29,57,-5
29,57,-5
28,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-4
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
28,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-6
29,57,-5
29,57,-6
29,57,-6
29,57,-6
29,57,-6
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-5
29,57,-6
29,57,-6
29,57,-6
29,57,-5
29,57,-6
29,57,-6
29,57,-5
29,57,-6
29,57,-6
29,57,-6
29,57,-6
29,57,-6
30,57,-6
30,57,-6
30,57,-5
29,57,-5
29,57,-6
29,57,-6
29,57,-6
29,57,-6
29,57,-6
29,57,-6
29,57,-6
29,57,-6
29,57,-6
29,57,-6
30,57,-6
29,57,-6
29,57,-6
29,57,-6
29,57,-5
29,57,-6
29,57,-6
29,57,-6
29,57,-6
30,57,-6
30,57,-6
29,57,-6
30,57,-6
29,57,-6
30,57,-6
30,57,-7
30,56,-6
31,55,-5
31,56,-6
30,57,-5
30,57,-4
29,58,-5
29,57,-5
29,57,-5
29,56,-6
28,57,-6
29,56,-6
29,56,-6
29,57,-7
28,57,-7
29,57,-6
30,57,-6
30,57,-6
30,57,-6
29,57,-6
30,57,-6
29,57,-6
29,57,-7
30,56,-6
30,55,-6
30,55,-6
31,56,-6
31,56,-6
31,57,-6
30,57,-6
30,57,-6
29,57,-7
29,57,-7
29,56,-6
29,55,-5
30,55,-6
28,55,-7
28,56,-8
27,56,-10
28,56,-9
28,56,-8
29,57,-8
31,57,-6
31,57,-5
31,57,-5
31,56,-5
31,56,-7
33,59,-5
30,54,-6
36,59,-6
35,52,-4
36,51,-8
37,51,-8
36,49,-9
33,48,-10
39,48,-12
41,49,-14
36,50,-15
40,51,-11
40,51,-12
41,51,-8
40,50,-4
46,51,-5
42,50,-5
39,49,-1
36,47,-5
44,47,-3
44,47,-3
44,46,-4
42,47,-3
40,45,-3
46,43,-2
44,45,-7
45,45,-7
45,45,-5
47,50,-5
48,50,-5
49,49,1
45,49,0
40,50,6
29,50,9
28,49,10
33,47,16
39,48,18
39,50,15
39,49,16
36,49,17
37,48,19
37,48,19
35,48,20
33,49,21
34,48,22
34,48,21
35,49,21
33,49,20
35,49,20
37,48,22
33,48,21
35,48,21
35,48,21
36,49,21
35,48,22
36,49,21
36,48,21
36,48,21
37,48,21
36,48,21
36,47,21
37,47,21
35,48,20
35,48,20
35,48,21
36,48,21
36,48,21
36,48,21
36,48,21
36,48,21
35,48,21
35,48,21
36,48,22
36,48,22
36,48,22
35,48,22
36,47,22
35,47,22
34,47,22
35,47,23
35,47,23
35,48,22
35,48,23
36,48,24
35,48,23
34,48,23
34,48,23
35,47,23
35,47,23
37,48,23
35,47,21
36,47,22
36,47,21
36,47,22
37,47,23
38,47,23
36,48,23
37,47,24
37,47,23
35,47,23
35,47,23
35,47,22
35,47,22
34,47,22
34,47,22
35,47,23
37,47,23
38,47,23
35,47,23
36,47,23
36,47,23
36,47,23
36,48,23
36,47,23
34,47,23
37,47,23
37,47,23
36,47,23
36,47,23
35,47,23
35,47,23
35,47,23
35,47,23
36,47,23
35,47,23
35,47,23
36,47,23
35,47,23
37,47,23
37,47,22
36,48,20
28,47,16
32,46,16
33,45,16
29,43,13
48,47,14
40,47,5
45,45,3
47,45,4
47,46,3
48,44,-3
47,43,-2
52,42,-5
49,40,-9
45,41,-11
47,45,-15
44,47,-17
40,45,-18
38,47,-21
35,48,-23
35,49,-24
35,49,-23
34,47,-28
39,44,-27
38,44,-28
34,42,-29
37,42,-29
40,43,-29
42,43,-27
44,43,-26
43,43,-25
41,43,-24
40,44,-24
40,44,-23
40,46,-22
41,45,-20
40,45,-19
44,45,-17
39,45,-20
41,46,-17
42,46,-17
40,46,-16
37,46,-15
38,46,-16
41,46,-15
41,45,-16
40,46,-16
41,46,-15
42,46,-15
42,46,-16
41,46,-16
42,45,-16
42,45,-16
42,45,-17
42,45,-16
42,44,-16
42,44,-16
43,45,-16
43,45,-16
42,45,-16
43,45,-16
43,45,-16
43,45,-16
43,45,-16
42,44,-16
42,44,-16
42,45,-16
42,45,-16
42,45,-16
42,45,-16
42,45,-17
42,45,-16
42,44,-16
42,45,-16
42,45,-16
42,45,-16
43,45,-16
43,45,-16
43,45,-16
43,45,-16
42,45,-17
43,44,-15
43,43,-13
44,43,-13
43,45,-15
44,46,-15
45,47,-13
45,46,-12
44,45,-12
42,45,-13
42,46,-13
42,45,-12
42,45,-12
42,46,-11
42,46,-11
41,47,-12
41,47,-11
41,47,-10
41,47,-11
41,47,-11
41,47,-11
41,47,-10
41,47,-10
40,47,-10
39,47,-10
40,47,-9
41,48,-9
42,49,-9
42,49,-8
42,48,-9
43,47,-10
42,46,-9
42,46,-9
41,46,-10
42,46,-10
41,47,-9
41,47,-9
41,48,-9
41,48,-9
41,48,-9
41,48,-9
42,48,-9
42,48,-9
42,48,-9
42,48,-10
42,47,-9
42,47,-9
42,47,-10
42,47,-9
42,47,-9
42,47,-9
42,47,-9
41,47,-9
42,47,-9
42,47,-9
42,46,-9
42,46,-9
42,47,-9
42,47,-9
41,47,-9
41,47,-9
42,47,-10
42,47,-10
42,47,-10
42,47,-10
42,47,-9
42,47,-9
41,47,-10
41,47,-9
42,47,-9
42,47,-9
42,47,-9
42,47,-9
42,47,-9
42,47,-10
42,47,-10
42,47,-10
42,47,-10
42,46,-9
43,47,-9
42,47,-9
42,47,-9
42,47,-9
42,47,-9
42,47,-10
41,47,-9
42,47,-10
41,47,-10
41,47,-9
42,47,-10
42,47,-10
42,48,-10
42,49,-10
43,51,-10
43,53,-11
42,53,-10
34,50,-9
34,50,-11
37,47,-7
43,46,-3
41,43,-4
50,42,2
51,41,5
47,42,-1
46,41,12
52,41,14
56,37,13
63,31,23
64,37,24
63,36,19
59,38,13
56,37,15
58,37,19
49,35,17
53,33,21
49,32,24
36,32,35
34,33,41
34,39,46
37,45,54
23,48,49
16,53,46
12,54,44
6,52,38
1,53,34
7,50,38
-8,51,29
-17,51,27
-19,50,25
-21,48,24
-17,50,29
-32,53,22
-42,54,22
-44,55,27
-47,50,26
-43,46,33
-54,43,27
-54,40,26
-44,33,27
-46,34,26
-35,33,26
-34,29,28
-44,33,19
-45,32,17
-42,32,24
-47,33,20
-50,36,15
-46,34,20
-52,37,15
-52,38,12
-39,41,18
-36,41,17
-15,44,23
-15,44,33
-14,44,38
-22,44,37
-30,44,33
-33,42,35
-32,42,34
-30,41,34
-32,42,43
-63,38,41
-1,37,44
19,42,48
21,45,43
8,45,36
32,50,38
33,49,42
15,47,36
12,50,30
37,50,23
45,51,21
18,53,20
15,52,17
37,54,18
19,54,18
26,56,19
21,56,13
18,56,9
39,57,5
27,54,-2
39,55,-1
48,51,6
29,54,13
46,61,23
43,62,26
4,62,16
17,59,22
5,54,14
10,59,13
3,61,11
1,61,7
-1,62,6
1,63,4
2,63,3
16,66,10
-12,65,3
-12,73,23
-13,66,18
-32,70,15
-16,60,13
-1,61,8
10,56,1
55,60,11
5,56,-14
33,60,-4
18,62,-12
19,63,-10
13,61,-8
19,64,-5
18,63,-7
11,63,-10
18,63,-8
17,63,-10
19,62,-7
17,63,-7
19,62,-4
16,61,-4
11,62,-7
21,63,-3
14,61,-6
13,63,-5
23,65,0
9,63,-6
13,62,0
16,60,-1
11,56,-4
9,53,-11
20,61,-13
28,66,-13
32,67,-10
24,62,-8
20,61,-8
18,60,-4
20,59,-5
20,59,-4
20,59,-6
24,60,-6
23,59,-7
23,59,-7
25,60,-7
25,63,-8
26,63,-4
28,61,-2
25,60,-2
23,59,0
24,60,1
24,59,1
21,59,1
21,59,2
20,59,2
19,60,1
19,60,2
17,60,-1
15,60,-3
23,61,0
22,60,-2
20,60,-3
20,59,5
18,59,8
12,58,7
17,59,12
22,62,15
32,58,18
26,55,15
17,48,4
24,49,-3
30,61,-13
41,61,-13
43,61,-13
21,67,-18
25,65,-18
34,64,-10
27,63,-10
26,65,-1
25,62,5
14,62,2
9,65,6
15,61,10
5,55,7
5,56,11
4,57,10
-1,62,8
0,61,7
1,70,10
-12,66,-1
-7,70,0
10,69,12
6,65,12
3,66,11
9,63,18
7,59,23
3,61,22
2,60,23
-3,59,23
-1,59,25
10,58,26
5,61,20
11,62,21
10,61,24
1,63,19
2,64,18
2,65,15
2,64,15
1,62,11
-2,63,9
0,63,9
0,62,7
-2,62,8
-1,63,8
0,62,9
3,61,11
2,64,11
7,63,15
7,66,15
6,68,13
9,63,15
9,62,15
8,60,11
6,56,10
6,55,9
7,43,15
6,39,15
-3,44,11
-8,35,12
-9,40,20
-24,36,23
-30,34,26
-32,37,35
-55,31,36
-72,30,36
-71,35,41
-66,32,43
-51,41,45
-44,42,43
-42,35,33
-31,35,29
-27,32,26
-16,29,21
-11,32,23
1,27,39
22,22,66
19,27,66
-24,21,50
-39,5,42
-28,-7,52
27,-7,71
33,-15,72
40,12,75
24,7,80
-27,-25,93
36,-41,127
22,-38,116
2,-15,56
7,-16,51
9,-19,50
10,-21,54
13,-32,62
2,-23,60
3,-21,59
5,-18,57
5,-18,57
6,-22,59
8,-23,60
9,-22,62
13,-26,69
9,-25,71
-16,-23,65
6,-15,61
10,-13,55
17,-11,53
23,-9,50
38,-9,53
30,-5,41
45,-6,36
60,-3,37
56,0,30
72,1,29
60,4,28
19,-2,29
48,6,41
49,2,35
49,9,38
55,7,44
40,2,42
42,5,42
36,5,36
2,7,36
30,1,45
41,-13,46
51,-16,56
46,-15,57
22,-8,63
28,-5,56
7,0,55
-3,-9,59
2,-11,63
-4,-12,61
-1,-15,60
0,-15,58
10,-13,61
14,-7,54
10,-8,49
6,-10,50
7,-16,61
18,-24,72
12,-25,80
5,-18,68
3,-17,60
5,-17,54
8,-19,54
14,-20,58
17,-21,60
14,-21,60
9,-19,59
8,-20,58
9,-19,59
11,-19,58
12,-19,59
15,-20,61
23,-22,66
44,-33,90
42,-39,100
-19,-20,91
-29,-22,80
-34,-19,64
-29,-4,38
11,-1,59
14,17,55
10,27,57
9,23,54
0,27,44
-6,32,34
2,41,24
-5,42,27
-14,43,22
-16,45,20
-18,46,24
-24,42,25
-26,39,30
-29,39,33
-26,42,38
-25,43,41
-18,46,41
-17,46,42
-24,48,37
-23,42,37
-16,44,44
-23,45,43
-26,45,37
-21,46,33
-20,48,33
-22,49,31
-18,51,28
-14,52,27
-17,53,27
-10,52,30
-8,51,33
-9,53,35
-6,54,34
-7,54,35
-4,54,35
-1,53,38
6,55,42
7,56,43
5,55,42
6,55,42
5,51,42
7,48,45
8,47,44
9,46,42
5,47,43
0,48,40
3,48,42
4,48,45
1,49,47
-3,49,47
-4,49,42
8,48,43
10,48,42
6,50,35
7,51,31
11,54,27
11,55,25
8,56,26
8,54,31
7,53,32
6,52,35
5,50,38
3,47,39
-6,45,45
-8,46,44
13,44,47
23,43,50
24,43,44
24,45,43
25,45,43
24,46,42
23,47,41
17,45,40
15,45,40
16,44,38
17,45,36
20,45,35
26,47,33
28,47,32
28,47,31
31,46,32
33,46,33
31,44,38
35,44,37
31,47,32
33,45,31
33,45,30
33,44,30
32,44,30
32,45,30
34,45,31
31,45,30
29,46,29
31,46,30
32,46,30
31,46,30
32,46,30
33,45,31
31,45,31
31,45,30
31,46,30
35,47,30
27,45,29
30,46,34
39,46,27
38,49,28
22,45,29
34,43,32
36,43,29
40,44,19
40,42,15
42,43,5
47,42,0
45,40,-6
39,39,-20
50,41,-21
50,38,-25
48,38,-23
43,38,-26
40,40,-30
39,40,-31
43,40,-31
55,44,-31
56,45,-29
58,46,-30
62,52,-23
47,48,-11
38,45,-3
32,45,11
26,41,17
33,43,21
31,43,19
35,43,17
44,46,15
42,47,12
45,47,12
35,46,15
35,47,15
34,48,17
32,47,20
34,47,20
39,48,20
40,47,21
38,48,19
38,48,18
36,47,20
38,47,17
39,48,17
41,48,18
39,49,17
36,49,17
38,50,20
40,50,20
37,50,18
33,49,17
34,50,17
34,48,18
35,49,18
32,47,17
34,48,18
34,49,18
33,49,18
36,48,21
35,48,20
36,50,19
35,49,19
37,49,19
37,50,19
35,49,20
34,48,20
34,47,19
35,47,17
35,46,17
38,46,19
37,46,20
40,46,21
39,45,20
30,46,16
40,45,22
40,44,23
34,43,24
33,45,25
33,47,28
39,47,31
41,47,31
42,44,30
40,43,29
38,41,32
37,40,32
35,40,31
37,40,29
40,38,29
38,38,31
36,38,32
37,37,34
39,37,34
39,37,34
39,37,32
40,36,33
41,34,32
42,34,32
44,34,30
46,36,24
47,36,21
47,32,19
44,28,29
38,25,34
58,26,39
63,28,38
59,30,26
55,32,23
52,29,28
47,30,25
46,30,26
43,29,24
44,30,24
46,32,24
51,37,21
51,38,22
54,41,23
54,41,22
41,42,18
56,44,12
48,43,10
47,38,14
31,35,9
33,40,16
33,38,23
28,38,20
50,41,16
53,42,17
44,41,17
41,40,14
56,41,16
54,38,14
49,39,13
51,41,11
54,42,9
41,42,4
43,42,2
49,41,4
52,39,8
56,38,10
47,38,3
49,40,1
51,40,2
44,42,-3
49,42,0
52,43,-1
46,43,-2
48,43,-7
50,40,-3
50,41,-4
53,41,-3
53,41,-4
53,42,-1
50,44,-2
52,45,-2
53,46,0
52,45,0
51,45,4
50,44,3
47,44,0
38,42,-5
38,43,-4
40,48,3
41,45,5
39,44,4
38,42,1
37,41,1
37,39,1
37,38,2
38,39,7
41,42,7
41,44,5
42,48,7
45,51,8
45,60,6
42,59,3
41,55,0
39,49,-3
40,48,-3
42,48,-2
41,47,0
41,47,1
42,47,0
42,48,-2
41,48,-2
42,48,-3
43,47,-2
44,47,-2
44,46,-1
45,47,0
44,47,0
45,47,0
44,47,0
43,47,0
42,47,0
43,47,0
42,47,0
